Date;Close
29/1/2026;117539.22
28/1/2026;117341.78
27/1/2026;115619.7
26/1/2026;116709.21
23/1/2026;114357.72
22/1/2026;113497.21
21/1/2026;112885.03
20/1/2026;112690.82
19/1/2026;112280.01
16/1/2026;112264.85
15/1/2026;113088.5
14/1/2026;113121.36
13/1/2026;113135.92
12/1/2026;112315.32
09/1/2026;110081.1
08/1/2026;109039.61
07/1/2026;110023.48
06/1/2026;110889.53
05/1/2026;108781.31
02/1/2026;108231.56
31/12/2025;107977.9
30/12/2025;108732.63
29/12/2025;108266.35
24/12/2025;109502.8
23/12/2025;108996.03
22/12/2025;108382.45
19/12/2025;107215.12
18/12/2025;106838.22
17/12/2025;106466.5
15/12/2025;105285.04
12/12/2025;105735.32
11/12/2025;104629.66
10/12/2025;103462.95
09/12/2025;103102.69
08/12/2025;103154.31
05/12/2025;104797.39
04/12/2025;103172.78
03/12/2025;103578.31
02/12/2025;103207.25
01/12/2025;104387.69
28/11/2025;103256.79
27/11/2025;102882.83
26/11/2025;104252.58
25/11/2025;102807.89
24/11/2025;102549.11
21/11/2025;102167.56
20/11/2025;104347.98
19/11/2025;104615.49
18/11/2025;102999.18
17/11/2025;104793.84
14/11/2025;104557.94
13/11/2025;106584.54
12/11/2025;105472.95
11/11/2025;103846.23
10/11/2025;103466.34
07/11/2025;101451.33
06/11/2025;102681.23
05/11/2025;101399.61
04/11/2025;100021.21
03/11/2025;101749.18
31/10/2025;101936.84
30/10/2025;102366.74
29/10/2025;103062.8
28/10/2025;102437.85
27/10/2025;101364.97
24/10/2025;103114.2
23/10/2025;103341.87
22/10/2025;101487.91
21/10/2025;101623.97
20/10/2025;104022.91
17/10/2025;103429.03
16/10/2025;105756.02
15/10/2025;104261.68
14/10/2025;103463.31
13/10/2025;103635.01
10/10/2025;102649.81
09/10/2025;103073.54
08/10/2025;103889.97
07/10/2025;102337.44
06/10/2025;102817.2
03/10/2025;102696.68
02/10/2025;101107.07
01/10/2025;101696.84
30/9/2025;100951.43
29/9/2025;100292.31
26/9/2025;99706.32
25/9/2025;98701.07
23/9/2025;99474.88
22/9/2025;98704.6
19/9/2025;98714.31
18/9/2025;98038.47
17/9/2025;97966.33
16/9/2025;97499.96
15/9/2025;97295.82
12/9/2025;97036.58
11/9/2025;96529.34
10/9/2025;96243.57
09/9/2025;95844.91
08/9/2025;95384.96
05/9/2025;94165.63
04/9/2025;92976.22
03/9/2025;94190.88
02/9/2025;93697.2
01/9/2025;94271.36
29/8/2025;94184.64
28/8/2025;94234.59
27/8/2025;94362.42
26/8/2025;94747.08
25/8/2025;95329.31
22/8/2025;95066.86
21/8/2025;94120.4
20/8/2025;93491.95
19/8/2025;93625.36
18/8/2025;93676.22
15/8/2025;94498.38
14/8/2025;94566.19
13/8/2025;94846.9
12/8/2025;93808.58
11/8/2025;93282.67
08/8/2025;93492.91
07/8/2025;93305.77
06/8/2025;92725.09
05/8/2025;92195.5
04/8/2025;91801.9
01/8/2025;90140.55
31/7/2025;90781.37
30/7/2025;91597.63
29/7/2025;91520.74
28/7/2025;91097.46
25/7/2025;91303.4
24/7/2025;92258.28
23/7/2025;92457
22/7/2025;91590.29
21/7/2025;91999.68
18/7/2025;90973.71
17/7/2025;89613
16/7/2025;89296.26
15/7/2025;89303.82
14/7/2025;89047.54
11/7/2025;89403.07
10/7/2025;89540.63
09/7/2025;89536.19
08/7/2025;89537.61
07/7/2025;89623.71
04/7/2025;89400.79
03/7/2025;89165.21
02/7/2025;88958.75
01/7/2025;89195.71
30/6/2025;88757.81
27/6/2025;88214.9
26/6/2025;88396.99
25/6/2025;87772.79
24/6/2025;88357.19
23/6/2025;87683.76
20/6/2025;87134.08
19/6/2025;87373.47
18/6/2025;87470.16
17/6/2025;87147.28
13/6/2025;87856.89
12/6/2025;89326.22
11/6/2025;88594.82
10/6/2025;88974.29
09/6/2025;88686.25
06/6/2025;88597.09
05/6/2025;88796.12
04/6/2025;87990.25
03/6/2025;87181.74
02/6/2025;87497.78
30/5/2025;86553.42
29/5/2025;87054.57
28/5/2025;86246.13
27/5/2025;86131.92
26/5/2025;86121.53
23/5/2025;85934.52
22/5/2025;85595.72
21/5/2025;85877.93
20/5/2025;85281.33
19/5/2025;85000.31
16/5/2025;85102.52
15/5/2025;84795.92
14/5/2025;84915.47
13/5/2025;85156.82
12/5/2025;84689.81
09/5/2025;84383.47
08/5/2025;83463.76
07/5/2025;83992.56
06/5/2025;84542.98
05/5/2025;84543.85
02/5/2025;84737.19
30/4/2025;84225.99
29/4/2025;83976.98
25/4/2025;83413.69
24/4/2025;83257.44
23/4/2025;82614.16
22/4/2025;82722.25
17/4/2025;82262.12
16/4/2025;82533.87
15/4/2025;82324.56
14/4/2025;81549.69
11/4/2025;79448.02
10/4/2025;79091.69
09/4/2025;75690.62
08/4/2025;77245.68
07/4/2025;75481.92
04/4/2025;74876.28
03/4/2025;79111.09
02/4/2025;81814.91
01/4/2025;82572.8
31/3/2025;81410.32
28/3/2025;82196.82
27/3/2025;82538.43
26/3/2025;82541.04
25/3/2025;82312.2
24/3/2025;81617.41
20/3/2025;82093.69
19/3/2025;82826.15
18/3/2025;81637.21
17/3/2025;81213.19
14/3/2025;80678.04
13/3/2025;79860.11
12/3/2025;79557.92
11/3/2025;79733.76
10/3/2025;79922.73
07/3/2025;81180.42
06/3/2025;80950.99
05/3/2025;80406.51
04/3/2025;79453.53
03/3/2025;80196.23
28/2/2025;78549.06
27/2/2025;79881.91
26/2/2025;80854.97
25/2/2025;80282.5
24/2/2025;79920.35
21/2/2025;81391.76
20/2/2025;81367.39
19/2/2025;80772.77
18/2/2025;81413.51
17/2/2025;80697.57
14/2/2025;80972.26
13/2/2025;80067.17
12/2/2025;80141.71
11/2/2025;79765.17
10/2/2025;79921.64
07/2/2025;79635.52
06/2/2025;79266.74
05/2/2025;78558.2
04/2/2025;78342.44
03/2/2025;77473.38
31/1/2025;77802
30/1/2025;77475.85
29/1/2025;77184.3
28/1/2025;76344.53
27/1/2025;76109.89
24/1/2025;75976.83
23/1/2025;75640.24
22/1/2025;76273.17
21/1/2025;76465.93
20/1/2025;76326.7
17/1/2025;76232.04
16/1/2025;75255.72
15/1/2025;75073.63
14/1/2025;73714.83
13/1/2025;73566.51
10/1/2025;74869.92
09/1/2025;75124.67
08/1/2025;74526.81
07/1/2025;75404.49
06/1/2025;76176.56
03/1/2025;76120.24
02/1/2025;75798.55
31/12/2024;75381.31
30/12/2024;75427.05
27/12/2024;76197.46
24/12/2024;76320.99
23/12/2024;76067.93
20/12/2024;75888.86
19/12/2024;75920.25
18/12/2024;77018.68
17/12/2024;77192.96
13/12/2024;78481.18
12/12/2024;78341.48
11/12/2024;78478.82
10/12/2024;78703.6
09/12/2024;79049.13
06/12/2024;78365.23
05/12/2024;78286.26
04/12/2024;77711.66
03/12/2024;77281.22
02/12/2024;77278.08
29/11/2024;76052.41
28/11/2024;76338.98
27/11/2024;76710.04
26/11/2024;77006.98
25/11/2024;76530.52
22/11/2024;77151.13
21/11/2024;77113.16
20/11/2024;76940.98
19/11/2024;76300.89
18/11/2024;76224.61
15/11/2024;75773.36
14/11/2024;75786.33
13/11/2024;75762.67
12/11/2024;76130.88
11/11/2024;76638.89
08/11/2024;76969.9
07/11/2024;77880.84
06/11/2024;77232.33
05/11/2024;78497.6
04/11/2024;78052.33
01/11/2024;78091.69
31/10/2024;77327.58
30/10/2024;78646.69
29/10/2024;79132.88
28/10/2024;79400.61
25/10/2024;78929.38
24/10/2024;78880.66
23/10/2024;78525.99
22/10/2024;78755.46
21/10/2024;79046.53
18/10/2024;79154.63
17/10/2024;78567.58
16/10/2024;78303.67
15/10/2024;77823.01
14/10/2024;78230.44
11/10/2024;78006.74
10/10/2024;77368.3
09/10/2024;77334.1
08/10/2024;77473
07/10/2024;78303.35
04/10/2024;78282.37
03/10/2024;78478.86
02/10/2024;79130.18
01/10/2024;78580.4
30/9/2024;78506.28
27/9/2024;79510.6
26/9/2024;79226.17
25/9/2024;77893.77
23/9/2024;76753.46
20/9/2024;75830.21
19/9/2024;75810.2
18/9/2024;74844.95
17/9/2024;75175.59
16/9/2024;74282.9
13/9/2024;74367.5
12/9/2024;74089.56
11/9/2024;73223.3
10/9/2024;74012.68
09/9/2024;73924.07
06/9/2024;73874.19
05/9/2024;74721.8
04/9/2024;74533.58
03/9/2024;74806.97
02/9/2024;76041.39
30/8/2024;76290.35
29/8/2024;76784.41
28/8/2024;76526.15
27/8/2024;77095.92
26/8/2024;76716.86
23/8/2024;76971.36
22/8/2024;76411.79
21/8/2024;76894.08
20/8/2024;76637.97
19/8/2024;76665.23
16/8/2024;75706.13
15/8/2024;75170.13
14/8/2024;74395.23
13/8/2024;74033.09
12/8/2024;73645
08/8/2024;73728.3
07/8/2024;73357.3
06/8/2024;72502.26
05/8/2024;72595.1
02/8/2024;73449.42
01/8/2024;74712.02
31/7/2024;75661.56
30/7/2024;74092.71
29/7/2024;73872.66
26/7/2024;74042.43
25/7/2024;73687.25
24/7/2024;73596.11
23/7/2024;73652.16
22/7/2024;73476.05
19/7/2024;72930.75
18/7/2024;73351.72
17/7/2024;73463.9
16/7/2024;74057.76
15/7/2024;75185.83
12/7/2024;74702.99
11/7/2024;74121.69
10/7/2024;73478
09/7/2024;73580.41
08/7/2024;73717.47
05/7/2024;73729.27
04/7/2024;73991.94
03/7/2024;73681.78
02/7/2024;72556.5
01/7/2024;72805.61
28/6/2024;72979.42
27/6/2024;72287.12
26/6/2024;72563.55
25/6/2024;72903.06
24/6/2024;73512.36
21/6/2024;72857.56
20/6/2024;73266.86
19/6/2024;73796.46
18/6/2024;72863.74
14/6/2024;70519.55
13/6/2024;69999.55
12/6/2024;70706.56
11/6/2024;69786.85
10/6/2024;69919.66
07/6/2024;70531.54
06/6/2024;70937.85
05/6/2024;70582.69
04/6/2024;70562.21
03/6/2024;71424.87
31/5/2024;70455.35
30/5/2024;70942.43
28/5/2024;72189.63
27/5/2024;72559.4
24/5/2024;72746.06
23/5/2024;72573.5
22/5/2024;73060.63
21/5/2024;73438.76
20/5/2024;73733.8
17/5/2024;73213.76
16/5/2024;73214
15/5/2024;73142.16
14/5/2024;72372.32
13/5/2024;72408.19
10/5/2024;72180.82
09/5/2024;71339.62
08/5/2024;70939.42
07/5/2024;70789.82
06/5/2024;70651.84
03/5/2024;70299.7
02/5/2024;69944.03
30/4/2024;69924.83
29/4/2024;70391.06
26/4/2024;69357.67
25/4/2024;68437.29
24/4/2024;68573.48
23/4/2024;68050.58
22/4/2024;67496.66
19/4/2024;67313.61
18/4/2024;67189.65
17/4/2024;66899.25
16/4/2024;66901.55
15/4/2024;68348.49
12/4/2024;69208.94
11/4/2024;69079.32
10/4/2024;69276.72
09/4/2024;69282.03
08/4/2024;69185.86
05/4/2024;68694.72
04/4/2024;69211.04
03/4/2024;67979.45
02/4/2024;68275.31
28/3/2024;68346.21
27/3/2024;67678.68
26/3/2024;67409.47
25/3/2024;67032.22
22/3/2024;67023.29
20/3/2024;66131.94
19/3/2024;65607.83
18/3/2024;66251.81
15/3/2024;66745.72
14/3/2024;67011.26
13/3/2024;67954.7
12/3/2024;67181.43
11/3/2024;67124.67
08/3/2024;67297.57
07/3/2024;67143.77
06/3/2024;67122.71
05/3/2024;65777.07
04/3/2024;66177.64
01/3/2024;66337.43
29/2/2024;66349.81
28/2/2024;65816.62
27/2/2024;66776.71
26/2/2024;67218.27
23/2/2024;67768.63
22/2/2024;67636.51
21/2/2024;66557.7
20/2/2024;66513.5
19/2/2024;67099.9
16/2/2024;67152.57
15/2/2024;66708.03
14/2/2024;66420.9
13/2/2024;66490.08
12/2/2024;67202.86
09/2/2024;66853.53
08/2/2024;67199.91
07/2/2024;67775.46
06/2/2024;68059.89
05/2/2024;67476.47
02/2/2024;67838.8
01/2/2024;67934.27
31/1/2024;68034.46
30/1/2024;68099.8
29/1/2024;67910.18
26/1/2024;68621.01
25/1/2024;67586.95
24/1/2024;67952.43
23/1/2024;67019.59
22/1/2024;66028.54
19/1/2024;66346.3
18/1/2024;66009.28
17/1/2024;65353.15
16/1/2024;66608.24
15/1/2024;67253.56
12/1/2024;67844.51
11/1/2024;67381.69
10/1/2024;67141.68
09/1/2024;67347.68
08/1/2024;67756.98
05/1/2024;68156.39
04/1/2024;68195.81
03/1/2024;68096.74
02/1/2024;69337.93
29/12/2023;70494.8
28/12/2023;70076.25
27/12/2023;70273.03
22/12/2023;67966.89
21/12/2023;69195.95
20/12/2023;68718.28
19/12/2023;68708.56
18/12/2023;68201.23
14/12/2023;69154.73
13/12/2023;66563.75
12/12/2023;66496.06
11/12/2023;67796.69
08/12/2023;67667.22
07/12/2023;68720.96
06/12/2023;69287.64
05/12/2023;69134.61
04/12/2023;69908.27
01/12/2023;69800.58
30/11/2023;69647.14
29/11/2023;69303.49
28/11/2023;69574.16
27/11/2023;69366.89
24/11/2023;69662.79
23/11/2023;69340.5
22/11/2023;68689.75
21/11/2023;68204.11
20/11/2023;68245.09
17/11/2023;67925.67
16/11/2023;67759.75
15/11/2023;68691.16
14/11/2023;67317.52
13/11/2023;65653.66
10/11/2023;65434.45
09/11/2023;66351.8
08/11/2023;66557.34
07/11/2023;65630.37
06/11/2023;67353.06
03/11/2023;66916.23
02/11/2023;65437.25
01/11/2023;63887.58
31/10/2023;63873.91
30/10/2023;64243.68
27/10/2023;63785.89
26/10/2023;64267.78
25/10/2023;64556.37
24/10/2023;64849.33
23/10/2023;64340.67
20/10/2023;64598.64
19/10/2023;65319.78
18/10/2023;66310.9
17/10/2023;67120.18
16/10/2023;67369.78
13/10/2023;67153.07
12/10/2023;67600.06
11/10/2023;68080.49
10/10/2023;68119.04
09/10/2023;65967.35
06/10/2023;65926.41
05/10/2023;65546.19
04/10/2023;64882.3
03/10/2023;65050.39
02/10/2023;65417.44
29/9/2023;66500.11
28/9/2023;66679.05
27/9/2023;66371.27
26/9/2023;66857.83
22/9/2023;67680.65
21/9/2023;67430.92
20/9/2023;68995.31
19/9/2023;68041.26
18/9/2023;68299.44
15/9/2023;69029.17
14/9/2023;68806.22
13/9/2023;67777.55
12/9/2023;68540.41
11/9/2023;68518.46
08/9/2023;68020.84
07/9/2023;67583.93
06/9/2023;68754.21
05/9/2023;69322.26
04/9/2023;69662.43
01/9/2023;69069.25
31/8/2023;69278.44
30/8/2023;69516.14
29/8/2023;69093.97
28/8/2023;69370.36
25/8/2023;68162.29
24/8/2023;68637.1
23/8/2023;68404.39
22/8/2023;67797.63
21/8/2023;68284.71
18/8/2023;67620.79
17/8/2023;68878.76
16/8/2023;69342.57
15/8/2023;70045.37
14/8/2023;70633.37
11/8/2023;71434.25
10/8/2023;72215.94
08/8/2023;71341.31
07/8/2023;71586.14
04/8/2023;71603.86
03/8/2023;71431.29
02/8/2023;71164.44
01/8/2023;73286.24
31/7/2023;73634.07
28/7/2023;73120.28
27/7/2023;72871.47
26/7/2023;72250.89
25/7/2023;72212.09
24/7/2023;71524.42
21/7/2023;71578.77
20/7/2023;71806.48
19/7/2023;71859.33
18/7/2023;71858.37
17/7/2023;71989.17
14/7/2023;72480.19
13/7/2023;71995.97
12/7/2023;71206.63
11/7/2023;69532.28
10/7/2023;69098.37
07/7/2023;69509.98
06/7/2023;68813.08
05/7/2023;70587.4
04/7/2023;70887.84
03/7/2023;70932.92
30/6/2023;70705.47
29/6/2023;69607.81
28/6/2023;69603.16
27/6/2023;69357.19
26/6/2023;68980.52
23/6/2023;69130.75
22/6/2023;69749.48
21/6/2023;70240.25
20/6/2023;71338.62
19/6/2023;72530.49
15/6/2023;73035.28
14/6/2023;72628.89
13/6/2023;72485.8
12/6/2023;70968.68
09/6/2023;71602.07
08/6/2023;71696.22
07/6/2023;71833.07
06/6/2023;71631.94
05/6/2023;71421.55
02/6/2023;71993.27
01/6/2023;70656.08
31/5/2023;69997.84
30/5/2023;70921.14
29/5/2023;71444.16
26/5/2023;71404.27
25/5/2023;70971.24
24/5/2023;70331.94
23/5/2023;71478.89
22/5/2023;72763.46
19/5/2023;72985.41
18/5/2023;72513.94
17/5/2023;73189.17
16/5/2023;72652.62
15/5/2023;72918.29
12/5/2023;72961.36
11/5/2023;71633.93
10/5/2023;72352.66
09/5/2023;72233.4
08/5/2023;72963.3
05/5/2023;72510.48
04/5/2023;71700.66
03/5/2023;72572.85
02/5/2023;71883.89
28/4/2023;72582.82
26/4/2023;72533.14
25/4/2023;72322.99
24/4/2023;72510.21
21/4/2023;72344.55
20/4/2023;73284.15
19/4/2023;73243.33
18/4/2023;73676.51
17/4/2023;73035.7
14/4/2023;73133.74
13/4/2023;72704.95
12/4/2023;71964.65
11/4/2023;72252.61
06/4/2023;71378.91
05/4/2023;70925.8
04/4/2023;71693.22
03/4/2023;70958.74
31/3/2023;70497.7
30/3/2023;71089.32
29/3/2023;70864.87
28/3/2023;70444.91
27/3/2023;69785.1
24/3/2023;69180.7
23/3/2023;70066.09
22/3/2023;69756.56
20/3/2023;68799.28
17/3/2023;67001.16
16/3/2023;67445.99
15/3/2023;67306.53
14/3/2023;69363.58
13/3/2023;69731.53
10/3/2023;70692.59
09/3/2023;71844.69
08/3/2023;71868.39
07/3/2023;72675.31
06/3/2023;72769.42
03/3/2023;72318.71
02/3/2023;71584.49
01/3/2023;72603.99
28/2/2023;71693.89
27/2/2023;71518.04
24/2/2023;70884.68
23/2/2023;72948.4
22/2/2023;72154.82
21/2/2023;72785.85
20/2/2023;73786.51
17/2/2023;73231.61
16/2/2023;74196.28
15/2/2023;73462.98
14/2/2023;73824.35
13/2/2023;73757.01
10/2/2023;73017.05
09/2/2023;74037.05
08/2/2023;73968.07
07/2/2023;73434.08
06/2/2023;73489.37
03/2/2023;74082.09
02/2/2023;73629.3
01/2/2023;73723.26
31/1/2023;73431.04
30/1/2023;74343.78
27/1/2023;74766.05
26/1/2023;74479.77
25/1/2023;73712.45
24/1/2023;73952.28
23/1/2023;74023.77
20/1/2023;73192.92
19/1/2023;73329.04
18/1/2023;73757.69
17/1/2023;73281.62
16/1/2023;73046.65
13/1/2023;73193.28
12/1/2023;72486.23
11/1/2023;72383.97
10/1/2023;71833.49
09/1/2023;72223.3
06/1/2023;70810.32
05/1/2023;69395.65
04/1/2023;68530.46
03/1/2023;68360.71
30/12/2022;66955.47
29/12/2022;67497.42
28/12/2022;68157.48
23/12/2022;67323.76
22/12/2022;67100.07
21/12/2022;67672.38
20/12/2022;66921.51
19/12/2022;67261.97
15/12/2022;66897.11
14/12/2022;68179.52
13/12/2022;69675.69
12/12/2022;68277.93
09/12/2022;68350.46
08/12/2022;68281.75
07/12/2022;67863.45
06/12/2022;68419.79
05/12/2022;68543.44
02/12/2022;68237.46
01/12/2022;68867.7
30/11/2022;68564.29
29/11/2022;66815.87
28/11/2022;66993.69
25/11/2022;66753.48
24/11/2022;66764.87
23/11/2022;66521.48
22/11/2022;65853.53
21/11/2022;65590.86
18/11/2022;66227.03
17/11/2022;65831.78
16/11/2022;66222.28
15/11/2022;66524.92
14/11/2022;66289.27
11/11/2022;66453.08
10/11/2022;64087.41
09/11/2022;63027.83
08/11/2022;62408.05
07/11/2022;62812.67
04/11/2022;62769.28
03/11/2022;59504.05
02/11/2022;60512.8
01/11/2022;60799.41
31/10/2022;60030.53
28/10/2022;59687.06
27/10/2022;60469.9
26/10/2022;60566.29
25/10/2022;59268
24/10/2022;58461.97
21/10/2022;59091.06
20/10/2022;59347.28
19/10/2022;59209.55
18/10/2022;59829.23
17/10/2022;59638.26
14/10/2022;57844.49
13/10/2022;57960.88
12/10/2022;58177.44
11/10/2022;58208.74
10/10/2022;58385.4
07/10/2022;59279.98
06/10/2022;59416.01
05/10/2022;59202.29
04/10/2022;59839.46
03/10/2022;57849.66
30/9/2022;57389.7
29/9/2022;56920.94
28/9/2022;57413.11
27/9/2022;57621.38
26/9/2022;57289.97
23/9/2022;57109.52
22/9/2022;58852.41
21/9/2022;59817.68
20/9/2022;60119.49
19/9/2022;59967.3
16/9/2022;60013.72
15/9/2022;60991.46
14/9/2022;61385.53
13/9/2022;61706.56
12/9/2022;63111.95
09/9/2022;62126.76
08/9/2022;60637.95
07/9/2022;60174.38
06/9/2022;60943.44
05/9/2022;60843.9
02/9/2022;60854.02
01/9/2022;59516.37
31/8/2022;60735.7
30/8/2022;61321.55
29/8/2022;62546.78
26/8/2022;63507.94
25/8/2022;63685.65
24/8/2022;63079.74
23/8/2022;63032.89
22/8/2022;62482.18
19/8/2022;62974.06
18/8/2022;64183.99
17/8/2022;64167.49
16/8/2022;64726.06
15/8/2022;64021.6
12/8/2022;63996.11
11/8/2022;64616.68
10/8/2022;63161.18
08/8/2022;63770.91
05/8/2022;63114.01
04/8/2022;62327.03
03/8/2022;62199.1
02/8/2022;61588.2
01/8/2022;62155.49
29/7/2022;62473.81
28/7/2022;62169.99
27/7/2022;61985.48
26/7/2022;62017.11
25/7/2022;61432.89
22/7/2022;61766.74
21/7/2022;61646.59
20/7/2022;61379.04
19/7/2022;61499.12
18/7/2022;60760.87
15/7/2022;58905.46
14/7/2022;58639.21
13/7/2022;60031.68
12/7/2022;60964.89
11/7/2022;61008.16
08/7/2022;62107.37
07/7/2022;61771.44
06/7/2022;59702.98
05/7/2022;58952.59
04/7/2022;60901.62
01/7/2022;59640.36
30/6/2022;60109.04
29/6/2022;61553.81
28/6/2022;61789.23
27/6/2022;61524.81
24/6/2022;59992.87
23/6/2022;59018.91
22/6/2022;59414.81
21/6/2022;60374.38
20/6/2022;60073.83
17/6/2022;59082.87
15/6/2022;61163.02
14/6/2022;59436.5
13/6/2022;60074.62
10/6/2022;61348.19
09/6/2022;62427.08
08/6/2022;63449.35
07/6/2022;63734.22
06/6/2022;64535.61
03/6/2022;64318.95
02/6/2022;64427.33
01/6/2022;64237.1
31/5/2022;65431.16
30/5/2022;65335.09
27/5/2022;63882.81
26/5/2022;63019
25/5/2022;61176.02
24/5/2022;61176.93
23/5/2022;61787.53
20/5/2022;60999.46
19/5/2022;61725.52
18/5/2022;62494.43
17/5/2022;63026.74
16/5/2022;62495.81
13/5/2022;61991.97
12/5/2022;60641.2
11/5/2022;61786.27
10/5/2022;60359.4
09/5/2022;60161.02
06/5/2022;61290.1
05/5/2022;62902.26
04/5/2022;63573.87
03/5/2022;64401.3
29/4/2022;65475.55
28/4/2022;64551.99
26/4/2022;63336.92
25/4/2022;62895.89
22/4/2022;65385.48
21/4/2022;66417.55
20/4/2022;66765.06
19/4/2022;66867.43
14/4/2022;66481.94
13/4/2022;66200.31
12/4/2022;66780.07
11/4/2022;67405.96
08/4/2022;67747.07
07/4/2022;67003.12
06/4/2022;67308.61
05/4/2022;68343.65
04/4/2022;68940.52
01/4/2022;68934.93
31/3/2022;68507.85
30/3/2022;68529.72
29/3/2022;67911.15
28/3/2022;67436.21
25/3/2022;67578.28
24/3/2022;67690.25
23/3/2022;68235.42
22/3/2022;69145.89
18/3/2022;68275.27
17/3/2022;67570.25
16/3/2022;66971.88
15/3/2022;64292.26
14/3/2022;65500.56
11/3/2022;67331.1
10/3/2022;67572.11
09/3/2022;66484.69
08/3/2022;66302.29
07/3/2022;67143.64
04/3/2022;68357.85
03/3/2022;70882.48
02/3/2022;71057.56
01/3/2022;70584.1
28/2/2022;69624.29
25/2/2022;67719.42
24/2/2022;67235.99
23/2/2022;68369.73
22/2/2022;69058.61
21/2/2022;68876.9
18/2/2022;69650.1
17/2/2022;69406.88
16/2/2022;69735.63
15/2/2022;69169.36
14/2/2022;69130.81
11/2/2022;69681.32
10/2/2022;69944.22
09/2/2022;70105.79
08/2/2022;69526.76
07/2/2022;69197.64
04/2/2022;68678.91
03/2/2022;68461.21
02/2/2022;68655.58
01/2/2022;68374.94
31/1/2022;67820.89
28/1/2022;67021.38
27/1/2022;67070.04
26/1/2022;67363.61
25/1/2022;65869.53
24/1/2022;65653.18
21/1/2022;68186.16
20/1/2022;69586.74
19/1/2022;69512.97
18/1/2022;68281.9
17/1/2022;68889.24
14/1/2022;68448.15
13/1/2022;69187.73
12/1/2022;69206.77
11/1/2022;67302.2
10/1/2022;67114.14
07/1/2022;67251.03
06/1/2022;67420.2
05/1/2022;68367.16
04/1/2022;68398.98
03/1/2022;67025.54
31/12/2021;67052.4
30/12/2021;67129.53
29/12/2021;66613.94
28/12/2021;65864.13
24/12/2021;65023.34
23/12/2021;65125.68
22/12/2021;64803.84
21/12/2021;64611.7
20/12/2021;63652.47
17/12/2021;64680.34
15/12/2021;65102.29
14/12/2021;65212.46
13/12/2021;65177.02
10/12/2021;65390.32
09/12/2021;65779.5
08/12/2021;65992.71
07/12/2021;66513.46
06/12/2021;64598.46
03/12/2021;64306.68
02/12/2021;64555.25
01/12/2021;64785.66
30/11/2021;64063.82
29/11/2021;63600.61
26/11/2021;62410.83
25/11/2021;64062.74
24/11/2021;64169.17
23/11/2021;64566.39
22/11/2021;64384.46
19/11/2021;63870.65
18/11/2021;64288.72
17/11/2021;64337.17
16/11/2021;64281.45
15/11/2021;63480.76
12/11/2021;63263.4
11/11/2021;62381.97
10/11/2021;61537.83
09/11/2021;61246.7
08/11/2021;61317.75
05/11/2021;61115.79
04/11/2021;61409.93
03/11/2021;61876.97
02/11/2021;61158.14
29/10/2021;60807.87
28/10/2021;61093.41
27/10/2021;60874.44
26/10/2021;61024.55
25/10/2021;60445.78
22/10/2021;60524.55
21/10/2021;59535.08
20/10/2021;60347.45
19/10/2021;60190.06
18/10/2021;60220.45
15/10/2021;60494.02
14/10/2021;60391.05
13/10/2021;59516.75
12/10/2021;59501.73
11/10/2021;59662.98
08/10/2021;58839.09
07/10/2021;58721.8
06/10/2021;57523.81
05/10/2021;58097.72
04/10/2021;57754.97
01/10/2021;57265.62
30/9/2021;57863.4
29/9/2021;58022.33
28/9/2021;57462.19
27/9/2021;57784.27
23/9/2021;57642.54
22/9/2021;56938.31
21/9/2021;56085.63
20/9/2021;55246.07
17/9/2021;56605.25
16/9/2021;57098.19
15/9/2021;58229.94
14/9/2021;58115.08
13/9/2021;58494.78
10/9/2021;58175.75
09/9/2021;58020.55
08/9/2021;59378.55
07/9/2021;60340.77
06/9/2021;60035.8
03/9/2021;60106.72
02/9/2021;60357.49
01/9/2021;60612.64
31/8/2021;61039.26
30/8/2021;60750.09
27/8/2021;61393.15
26/8/2021;60854.92
25/8/2021;61212.12
24/8/2021;61180.29
23/8/2021;60562.05
20/8/2021;59800.02
19/8/2021;59854.78
18/8/2021;61608.96
17/8/2021;62657.34
16/8/2021;62607.03
13/8/2021;63269.04
12/8/2021;63276.98
11/8/2021;63488.73
10/8/2021;63541.21
06/8/2021;62509.23
05/8/2021;62199.85
04/8/2021;62750.03
03/8/2021;62543.44
02/8/2021;62704
30/7/2021;62852.28
29/7/2021;63394.89
28/7/2021;62368.63
27/7/2021;61208.33
26/7/2021;61946.37
23/7/2021;61932.98
22/7/2021;61309.13
21/7/2021;60502.39
20/7/2021;59668.22
19/7/2021;58795.32
16/7/2021;60437.58
15/7/2021;61439.11
14/7/2021;61753.54
13/7/2021;60943.22
12/7/2021;61080.8
09/7/2021;60221.84
08/7/2021;59106.4
07/7/2021;60705.57
06/7/2021;59756.87
05/7/2021;60082.2
02/7/2021;60292.64
01/7/2021;60476.77
30/6/2021;60161.76
29/6/2021;60495.83
28/6/2021;59820.66
25/6/2021;60140.15
24/6/2021;60188.42
23/6/2021;59764.05
22/6/2021;59493.46
21/6/2021;59472.25
18/6/2021;59503.87
17/6/2021;60399.88
15/6/2021;61061.79
14/6/2021;61653.75
11/6/2021;61444.66
10/6/2021;61291.03
09/6/2021;61433.18
08/6/2021;61452.39
07/6/2021;61387.75
04/6/2021;61616.8
03/6/2021;61573.32
02/6/2021;62786.67
01/6/2021;62698.9
31/5/2021;61782.86
